timestamp|device|class|confidence|lat|lon|minx|miny|maxx|maxy
2018-04-21 14:58:18.714000|0|0|0.8176589608192444|50.973269204502955|11.03643136143156|3027.0956287384033|446.17419147491455|3056.5423259735107|540.3195610046387
2018-04-21 14:58:18.714000|0|0|0.3650788366794586|50.97331496889474|11.036403629212932|3034.2353115081787|443.15268898010254|3062.597442626953|537.3543491363525
2018-04-21 14:58:18.714000|0|0|0.3491317629814148|50.97464476944864|11.035102000939213|2846.1431035995483|442.6372995376587|2862.0482931137085|476.40559577941895
2018-04-21 14:58:18.714000|0|0|0.30694514513015747|50.97445196141366|11.035270920537977|2851.2543449401855|443.93534564971924|2868.1403646469116|481.9190731048584
2018-04-21 14:58:18.714000|0|0|0.9977827668190002|50.97133480079942|11.03762921068757|1433.7677726745605|1149.5907535552979|1511.7246398925781|1322.2390403747559
2018-04-21 14:58:18.714000|0|1|0.9216780662536621|50.971566069640524|11.037586452834269|2536.8437061309814|918.6965247392654|2572.8565464019775|997.5040068626404
2018-04-21 14:58:18.714000|0|1|0.8661440014839172|50.971496157666046|11.03761733036027|2374.462200164795|1022.6126661300659|2413.4411582946777|1075.3363599777222
2018-04-21 14:58:18.714000|0|0|0.6960088610649109|50.971503489558|11.037610052292289|2380.6980381011963|996.7806687355042|2410.651279449463|1064.772020816803
2018-04-21 14:58:18.714000|0|1|0.44149649143218994|50.97151634250788|11.0376065275002|2415.7886753082275|979.552875995636|2457.5553665161133|1050.222562789917
2018-04-21 14:58:18.714000|0|0|0.4213125705718994|50.97150304803346|11.03760857168764|2373.4112510681152|999.1282572746277|2401.5502700805664|1064.6991362571716
2018-04-21 14:58:18.714000|0|1|0.4187893271446228|50.97156136231087|11.037572103437578|2450.2249488830566|924.3955900669098|2513.3395442962646|997.2132792472839
2018-04-21 14:58:18.714000|0|1|0.32447874546051025|50.97151926268763|11.037604701708219|2426.0537872314453|990.7457461357117|2456.967855453491|1046.6495385169983
2018-04-21 14:58:18.714000|0|0|0.9396649599075317|50.97164915234871|11.03772394400121|3324.34623336792|876.7099000290036|3367.606616973877|969.6384599208832
2018-04-21 14:58:18.714000|0|1|0.9327449202537537|50.97160414909234|11.037730539268807|3232.9517612457275|940.1753952503204|3279.59148979187|1008.3091487884521
2018-04-21 14:58:18.714000|0|0|0.4638117551803589|50.9716533314716|11.03772507917471|3346.596933364868|875.0272675193846|3374.5461711883545|966.766135931015
2018-04-21 14:58:18.714000|0|0|0.9954713582992554|50.971443329164316|11.037896938364934|3579.226947784424|1145.9981670379639|3656.5550813674927|1282.5194110870361
2018-04-21 14:58:18.714000|0|1|0.9110243320465088|50.97142521633392|11.037905883520837|3581.981969833374|1213.9590492248535|3649.251724243164|1322.6279964447021
2018-04-21 14:58:18.714000|0|0|0.4900442957878113|50.9716504496023|11.037732735907102|3376.2442862140015|877.676437586546|3391.3200402855873|971.0363795757294
2018-04-21 14:58:18.714000|0|0|0.9307414293289185|50.971454250443784|11.037988378861966|4213.2074842453|1156.8596353530884|4261.02721786499|1318.6568965911865
2018-04-21 14:58:18.714000|0|0|0.8971853852272034|50.97145308150392|11.037984022055614|4181.248596146703|1172.3824253082275|4229.5631239414215|1318.1502094268799
2018-04-21 14:58:18.714000|0|0|0.9970299005508423|50.97119549944286|11.037989417742505|3051.093173980713|2112.2678985595703|3183.9987049102783|2464.654706954956
2018-04-21 14:58:18.714000|0|0|0.9912046790122986|50.971190271814635|11.037970922866455|2758.7346682548523|2097.93798828125|2866.2655124664307|2460.889934539795
2018-04-21 14:58:18.714000|0|0|0.9835525751113892|50.97119090775695|11.037977335651476|2774.8290667533875|2103.0241718292236|3036.1589679718018|2474.0
